	gene	test_stats	test_mean	wt_stats	wt_mean	diff	search_mode	n_models	n_test	n_wt	seed	result_type	t_stat	p_value
47	MDM2	[0.6345032, 0.6304066600000001, 0.62982444, 0.6357168, 0.63046362, 0.6267702799999999, 0.6368027, 0.6337988, 0.6317878, 0.63085388, 0.63197174, 0.6278294799999999, 0.63497694, 0.628211, 0.6402026200000001, 0.63202608, 0.6260108799999999, 0.6315513, 0.63108878, 0.6383863200000001]	0.632159166	[0.62830956, 0.62836074, 0.6402192, 0.6401937199999999, 0.63168952, 0.6485060999999999, 0.6602064400000001, 0.63683736, 0.64644718, 0.6492357599999999, 0.6478501, 0.623941, 0.6383831999999999, 0.64872276, 0.61655172, 0.64025914, 0.6378924599999999, 0.6293128400000001, 0.6314872199999999, 0.63295996]	0.637868299	-0.005709132999999977	amp	94	118	200	808	empirical_null	-2.307324902702698	0.02657892873442258
7	MDM2	[0.6389106800000001, 0.65546824, 0.6476423199999999, 0.6535012600000001, 0.6435381800000001, 0.656568, 0.64694234, 0.65441412, 0.65565834, 0.65541446, 0.6464350799999999, 0.65128026, 0.64512766, 0.64542022, 0.6467044200000001, 0.6515410399999999, 0.64771872, 0.6518143399999999, 0.6535778999999999, 0.6535459800000001]	0.650061178	[0.59932192, 0.61110632, 0.59974334, 0.6208496400000001, 0.61376954, 0.61058172, 0.6043980000000001, 0.59271256, 0.5998724599999999, 0.61758564, 0.6088761599999999, 0.60785804, 0.60425002, 0.6079828, 0.61195548, 0.60344044, 0.60168168, 0.60196428, 0.61826298, 0.591278]	0.606374551	0.04368662699999992	amp	68	86	203	844	empirical_null	20.81176013435302	2.252838722829227e-22
22	MDM2	[0.6531859200000001, 0.6486787, 0.6522422, 0.66256494, 0.65051986, 0.6592930999999999, 0.6479474199999999, 0.6448488599999999, 0.65037548, 0.6558851, 0.6607026399999999, 0.66539856, 0.6546084799999999, 0.6406976400000001, 0.6478882999999999, 0.64959616, 0.6548333599999999, 0.6561903800000001, 0.64521682, 0.6529275200000001]	0.652680072	[0.60615624, 0.61820678, 0.6150397200000001, 0.6112979, 0.6328948999999999, 0.6257974199999999, 0.6075573400000001, 0.59793744, 0.6260754799999999, 0.62288478, 0.6182815199999999, 0.60857454, 0.6334968, 0.60645342, 0.6301195, 0.62037268, 0.61439036, 0.61178404, 0.61478466, 0.62167308]	0.61718893	0.03549114200000003	amp	75	94	201	913	empirical_null	13.850796456839136	1.9721758009251085e-16
51	MDM2	[0.6570102, 0.63544686, 0.65032966, 0.6517506799999999, 0.6403618600000001, 0.64523456, 0.6465524599999999, 0.64681112, 0.6523002600000001, 0.64594874, 0.65738814, 0.6523077399999999, 0.6404848000000001, 0.6493538200000001, 0.6495627399999999, 0.6455419599999999, 0.6434111200000001, 0.6618575, 0.64443342, 0.6463895]	0.6481238570000001	[0.61937908, 0.6086319, 0.62602812, 0.61947118, 0.6227963200000001, 0.6258840000000001, 0.62929206, 0.62509226, 0.61712236, 0.62256224, 0.62863092, 0.6219049, 0.6356058, 0.6342897999999999, 0.61647794, 0.6227072200000001, 0.6216092799999999, 0.62348786, 0.6259631, 0.64351958]	0.6245227959999999	0.023601061000000145	amp	97	122	155	938	empirical_null	10.761144064082584	4.274809165277545e-13
17	MDM2	[0.6434607, 0.62264394, 0.633974, 0.63233302, 0.6453570199999998, 0.64221534, 0.64356788, 0.63302152, 0.63270608, 0.63542292, 0.63274516, 0.63408756, 0.6294697599999999, 0.6308519800000001, 0.6471308600000001, 0.6315668200000001, 0.6399103599999999, 0.62280872, 0.6459778199999999, 0.6377526400000001]	0.635850205	[0.6042369999999999, 0.62305082, 0.60462024, 0.6121235199999999, 0.61729294, 0.60469384, 0.6006739, 0.5980710600000001, 0.5907079000000001, 0.6059752600000001, 0.59359976, 0.5891584799999999, 0.61261648, 0.5852602, 0.59955286, 0.60610288, 0.61353398, 0.61096114, 0.6175126799999999, 0.6256421400000001]	0.6057693540000001	0.03008085099999991	amp	62	78	228	951	empirical_null	10.188108846814432	2.028717750904948e-12
4	MDM4	[0.6198557199999999, 0.6295936599999999, 0.62557202, 0.6320677, 0.63278762, 0.6268713800000001, 0.63807656, 0.62386676, 0.63597946, 0.63266004, 0.63373064, 0.62608474, 0.6358568800000001, 0.6269068, 0.6371261, 0.6267543999999999, 0.6218308399999999, 0.62581816, 0.63287386, 0.6254744000000001]	0.629489387	[0.63864172, 0.62860452, 0.64007532, 0.62208786, 0.6377065399999999, 0.63735226, 0.62846614, 0.63888926, 0.62642658, 0.6369233, 0.62042194, 0.6491599199999999, 0.64374432, 0.6326087, 0.63118128, 0.61963166, 0.6321884999999999, 0.62126524, 0.63371736, 0.6313432999999999]	0.632521786	-0.0030323989999999634	amp	89	112	210	0	observed	-1.408393389325082	0.16714427383602742
75	MDM4	[0.6181796800000001, 0.62734356, 0.62266542, 0.61722074, 0.61146586, 0.61251384, 0.62631846, 0.61892068, 0.6233365000000001, 0.6206763, 0.61893642, 0.61367636, 0.62518738, 0.62502772, 0.6141418200000001, 0.6178199, 0.61661168, 0.619711, 0.6248797599999999, 0.61898128]	0.619680718	[0.61616962, 0.60042874, 0.6022871599999999, 0.6176952200000001, 0.6107776800000001, 0.6085609000000001, 0.6112149600000001, 0.61180482, 0.61651718, 0.60615644, 0.61025132, 0.63827996, 0.5970766, 0.62197164, 0.6210652200000001, 0.61968586, 0.5964783199999999, 0.6244626200000001, 0.6247223000000001, 0.6199672999999999]	0.6137786930000001	0.005902024999999922	amp	60	76	193	33	empirical_null	2.309202216180756	0.026463743699817854
80	MDM4	[0.6633084600000001, 0.65884378, 0.66604188, 0.6596634399999999, 0.6502427399999999, 0.67202056, 0.66256468, 0.67318782, 0.6590708200000001, 0.66390682, 0.6570984599999999, 0.66324154, 0.66930394, 0.66311934, 0.65694188, 0.6578419600000001, 0.6654179199999999, 0.65747784, 0.6688862, 0.6621674]	0.6625173739999999	[0.62520578, 0.6350084600000001, 0.61309854, 0.62706962, 0.6315611200000001, 0.6226505, 0.61714582, 0.6242619799999999, 0.6247409999999999, 0.62475016, 0.63388628, 0.63130234, 0.63975978, 0.61723158, 0.6274799199999999, 0.6224936, 0.6155127600000001, 0.61832882, 0.63958848, 0.6285425]	0.625980952	0.036536421999999846	amp	105	132	181	92	empirical_null	17.202764164710647	1.5861693762952383e-19
43	MDM4	[0.64153954, 0.6398752000000001, 0.6495525000000001, 0.6533963, 0.65154872, 0.65183758, 0.63811198, 0.6483635200000001, 0.64336938, 0.64591418, 0.65302904, 0.6448439400000001, 0.64570702, 0.63867288, 0.6538370599999999, 0.64411136, 0.6234464, 0.62942588, 0.6300846, 0.64339638]	0.643503173	[0.60747274, 0.61582338, 0.6003430799999999, 0.6156660199999999, 0.6037416600000001, 0.6100482199999999, 0.61570656, 0.61980426, 0.58898238, 0.5908514399999999, 0.6027806600000001, 0.61910974, 0.60930292, 0.59883622, 0.60468716, 0.6048912, 0.58968042, 0.60512552, 0.60280986, 0.5973149200000001]	0.605148918	0.038354255000000004	amp	56	71	203	169	empirical_null	13.6785241819297	2.936583145451024e-16
70	MDM4	[0.64153954, 0.6398752000000001, 0.6495525000000001, 0.6533963, 0.65154872, 0.65183758, 0.63811198, 0.6483635200000001, 0.64336938, 0.64591418, 0.65302904, 0.6448439400000001, 0.64570702, 0.63867288, 0.6538370599999999, 0.64411136, 0.6234464, 0.62942588, 0.6300846, 0.64339638]	0.643503173	[0.60747274, 0.61582338, 0.6003430799999999, 0.6156660199999999, 0.6037416600000001, 0.6100482199999999, 0.61570656, 0.61980426, 0.58898238, 0.5908514399999999, 0.6027806600000001, 0.61910974, 0.60930292, 0.59883622, 0.60468716, 0.6048912, 0.58968042, 0.60512552, 0.60280986, 0.5973149200000001]	0.605148918	0.038354255000000004	amp	56	71	203	169	empirical_null	13.6785241819297	2.936583145451024e-16
65	MDM4	[0.608301, 0.6054982999999999, 0.61327288, 0.62225078, 0.61311464, 0.6005304, 0.6288349200000001, 0.6089044, 0.61772166, 0.60777826, 0.60920178, 0.6116556000000001, 0.61788394, 0.61109364, 0.61779652, 0.61341064, 0.62198878, 0.61156862, 0.6123834, 0.60385562]	0.6128522890000001	[0.60206136, 0.61603082, 0.60564984, 0.59789922, 0.59991326, 0.6013856799999999, 0.59387914, 0.60098738, 0.6213347800000001, 0.59607564, 0.5756338, 0.59198642, 0.6283457, 0.57425508, 0.60975772, 0.61089006, 0.60479214, 0.58974876, 0.6074369000000001, 0.6067864799999999]	0.6017425089999999	0.01110978000000018	amp	48	61	231	273	empirical_null	3.3476776048928083	0.001847234312897299
85	MDM4	[0.5996463599999999, 0.5923627, 0.59688898, 0.59524606, 0.59799514, 0.60153814, 0.59405406, 0.59563024, 0.5955548199999999, 0.59704978, 0.5939395000000001, 0.59180206, 0.5996865199999999, 0.6019279799999999, 0.60779414, 0.59103632, 0.5921043400000001, 0.6066109000000001, 0.6001921400000001, 0.58147428]	0.5966267230000001	[0.58800018, 0.59837594, 0.5715484, 0.57052632, 0.59561082, 0.59281204, 0.5933348600000001, 0.61309966, 0.59967802, 0.5674520599999999, 0.57638972, 0.5858262399999999, 0.5975020400000001, 0.58734714, 0.58139082, 0.5942061599999999, 0.5755883, 0.60669752, 0.5962263800000001, 0.5851584400000001]	0.5888385530000001	0.007788169999999983	amp	30	38	151	332	empirical_null	2.562512906822822	0.014477809434670435
55	MDM4	[0.6044881200000001, 0.61298676, 0.60902, 0.59687176, 0.59457718, 0.5944823800000001, 0.6095336, 0.61197576, 0.6119601, 0.6089169799999999, 0.60505358, 0.6160033200000001, 0.59985006, 0.61173254, 0.61087456, 0.61530012, 0.61044622, 0.60986598, 0.6190437, 0.6158933799999999]	0.6084438050000001	[0.6028464, 0.6093251399999999, 0.61515208, 0.58080596, 0.61850674, 0.60641404, 0.59621972, 0.59571582, 0.59094032, 0.61168532, 0.60674526, 0.5970736200000001, 0.6000483200000001, 0.6050983, 0.61917048, 0.59578608, 0.58846472, 0.60030832, 0.60020454, 0.57998094]	0.601024606	0.0074191990000000985	amp	49	62	232	346	empirical_null	2.529016551273925	0.015709669686817907
32	MDM4	[0.64956866, 0.6488657799999998, 0.63248048, 0.64938436, 0.64712158, 0.64585346, 0.63880978, 0.65254086, 0.6366407399999999, 0.6506256400000001, 0.64553034, 0.64223034, 0.6476131, 0.65128388, 0.6524306400000001, 0.6437906999999999, 0.64511262, 0.6571033800000001, 0.6491002399999999, 0.6469599600000001]	0.646652327	[0.61887134, 0.6334633, 0.6347129399999999, 0.59753386, 0.6005851799999999, 0.60009804, 0.6053544200000001, 0.61031676, 0.63151036, 0.6211421, 0.62214398, 0.6388918, 0.61125568, 0.6147311000000001, 0.6172336799999999, 0.6257394800000001, 0.6268985600000001, 0.60793602, 0.6144235800000001, 0.6283656400000001]	0.6180603910000001	0.028591935999999873	amp	71	89	186	428	empirical_null	9.446356389569653	1.622430144339569e-11
60	MDM4	[0.64296204, 0.6528401600000001, 0.62790926, 0.6482450799999999, 0.64090698, 0.6442476200000001, 0.64440314, 0.64460402, 0.6420795800000001, 0.6419013200000001, 0.65180092, 0.6353890799999999, 0.6526628800000001, 0.6482755, 0.6492834200000001, 0.6507868199999999, 0.63978532, 0.6482104200000001, 0.64097308, 0.6492824]	0.644827452	[0.61283442, 0.60987722, 0.61666014, 0.60209134, 0.60484766, 0.62522712, 0.62226264, 0.6032023799999999, 0.60232394, 0.6016855, 0.60698826, 0.6199559000000001, 0.62135866, 0.59264102, 0.6019292, 0.6040471, 0.61345702, 0.62331104, 0.6107602, 0.61478312]	0.6105121940000001	0.034315257999999904	amp	74	93	194	482	empirical_null	14.009041568053823	1.37217213501567e-16
95	MDM4	[0.609936, 0.60686592, 0.61187488, 0.59991056, 0.6048595999999999, 0.61467938, 0.61747902, 0.61121954, 0.6129513, 0.61328606, 0.61292202, 0.61252224, 0.6098815399999999, 0.60076834, 0.61574668, 0.61587602, 0.61815124, 0.6052897, 0.60920226, 0.60918058]	0.6106301439999999	[0.59083464, 0.5842834, 0.6144224, 0.59539396, 0.6182772599999999, 0.59904808, 0.605753, 0.6060380999999999, 0.6168669200000001, 0.61380738, 0.59528656, 0.60460394, 0.59667886, 0.6098836200000001, 0.6063342, 0.60663382, 0.6147835, 0.60936342, 0.60358292, 0.5919742800000001]	0.604192513	0.006437630999999944	amp	49	62	218	566	empirical_null	2.6766299825076043	0.010916331094397809
37	MDM4	[0.60088158, 0.61042474, 0.6109706200000001, 0.6101406199999999, 0.6119831599999999, 0.60438772, 0.6085041600000001, 0.6171169000000001, 0.6035958, 0.60421598, 0.6155685200000001, 0.6059112600000001, 0.60596288, 0.6042123, 0.6180006399999999, 0.60809484, 0.6216505, 0.61225808, 0.62064646, 0.61829644]	0.6106411599999999	[0.58886322, 0.5995781800000001, 0.6010078, 0.6114528, 0.59334502, 0.60623166, 0.59673806, 0.5903151, 0.5838235, 0.60130618, 0.5764525399999999, 0.5801361, 0.59932662, 0.5787249600000001, 0.59717318, 0.57974892, 0.58443978, 0.58487498, 0.57898464, 0.5918205000000001]	0.591217187	0.019423972999999872	amp	36	45	180	572	empirical_null	7.2987893672106665	9.729997708282445e-09
90	MDM4	[0.6281944799999999, 0.63751714, 0.62953736, 0.625752, 0.63085238, 0.63324012, 0.6251231800000001, 0.62753924, 0.63179312, 0.63436372, 0.6183215400000001, 0.6347148200000001, 0.6334936600000001, 0.61948092, 0.61552656, 0.62337186, 0.6312281, 0.62698178, 0.61246566, 0.62900608]	0.627425186	[0.61388644, 0.6110519000000001, 0.6193313199999999, 0.61575558, 0.6189438199999999, 0.6093245199999999, 0.60789816, 0.6185801999999999, 0.62694006, 0.6184599199999999, 0.6136322599999999, 0.62400296, 0.62652648, 0.61156104, 0.6069881600000001, 0.6167027199999999, 0.60938758, 0.62464656, 0.63878584, 0.6194191]	0.6175912310000001	0.009833954999999839	amp	69	87	195	573	empirical_null	4.2498425557556185	0.00013364131865458928
14	MDM4	[0.638898, 0.6393160999999999, 0.64027438, 0.63827972, 0.6364148000000001, 0.62482248, 0.63394748, 0.63652208, 0.63072702, 0.62931756, 0.6373903999999999, 0.6334332, 0.6303490199999999, 0.6391414400000001, 0.62707028, 0.63689296, 0.63701284, 0.63846542, 0.63264314, 0.63609772]	0.6348508020000001	[0.6396622999999999, 0.6356198999999999, 0.6519984600000001, 0.64098828, 0.6342986, 0.6430365, 0.6511004799999999, 0.6441703, 0.62979438, 0.6506961, 0.6277377, 0.64583212, 0.6521682400000001, 0.6471449799999999, 0.64896524, 0.64657214, 0.65410826, 0.64240038, 0.63530672, 0.6241944]	0.642289774	-0.007438971999999877	amp	101	127	196	709	empirical_null	-3.406883944799652	0.001566078607114074
27	MDM4	[0.6425028399999999, 0.65633838, 0.6378013, 0.64090266, 0.6428615000000001, 0.6379098000000001, 0.6486442, 0.63122962, 0.64621486, 0.63590266, 0.63975698, 0.64901696, 0.6472714, 0.64012108, 0.64186436, 0.6507957799999999, 0.6396509, 0.63786948, 0.64437522, 0.63648448]	0.642375723	[0.64174282, 0.63621236, 0.64669838, 0.6487170800000002, 0.64206416, 0.64396652, 0.63216302, 0.63858794, 0.6386177399999999, 0.64332486, 0.64719218, 0.6373095, 0.63644884, 0.6409285399999999, 0.64369242, 0.6429199400000001, 0.6391004, 0.63753696, 0.65514644, 0.64522126]	0.641879568	0.0004961549999999981	amp	110	176	138	785	empirical_null	0.2794195056228433	0.7814381598268991
46	MDM4	[0.6272618600000001, 0.6273811600000001, 0.60907538, 0.63183262, 0.63757924, 0.6215767, 0.62480672, 0.6189273399999999, 0.6129325, 0.6291485600000001, 0.60951844, 0.6254106599999999, 0.61739658, 0.62721268, 0.61841864, 0.61360388, 0.6240236800000001, 0.63506588, 0.6221574400000001, 0.62662074]	0.6229975349999999	[0.61966926, 0.6164706, 0.610387, 0.60605486, 0.639889, 0.59503204, 0.6139544000000001, 0.5994089800000001, 0.60116648, 0.6301201000000001, 0.6098883599999999, 0.61223278, 0.6016003, 0.6121225199999999, 0.58803542, 0.5950287200000001, 0.60226106, 0.6080498599999999, 0.58365994, 0.6112435]	0.6078137590000001	0.01518377599999976	amp	54	68	175	808	empirical_null	4.403257305565747	8.390420369824759e-05
9	MDM4	[0.6362282199999999, 0.64988922, 0.64717446, 0.63244922, 0.6387050599999999, 0.6277713, 0.63081556, 0.6166259000000001, 0.6471119000000001, 0.62423244, 0.62483656, 0.63990786, 0.6522555200000001, 0.63929792, 0.6313046200000001, 0.6385947399999999, 0.64540618, 0.6331416, 0.6550608, 0.63692722]	0.637386815	[0.58312124, 0.6065974399999999, 0.6003153600000001, 0.6005959999999999, 0.60891184, 0.5925147599999999, 0.59780716, 0.6070302000000001, 0.59587166, 0.6056163400000001, 0.5879445400000001, 0.59007876, 0.6075544399999999, 0.6023945399999999, 0.60223354, 0.6202149, 0.58758392, 0.60280426, 0.5994166, 0.5947378999999999]	0.59966727	0.037719545000000076	amp	48	60	206	844	empirical_null	12.589797581480966	3.936985180729062e-15
23	MDM4	[0.6364222, 0.63953344, 0.64781012, 0.6458522600000001, 0.6394946400000001, 0.6367497999999999, 0.6387162200000001, 0.63314114, 0.63471282, 0.64393208, 0.64649006, 0.6453665799999999, 0.63958774, 0.63305486, 0.63746488, 0.6350806400000001, 0.63780816, 0.64859736, 0.64574866, 0.63973358]	0.6402648620000001	[0.62444422, 0.6389904200000001, 0.63881168, 0.65134826, 0.64754908, 0.63227678, 0.63689158, 0.6425440800000001, 0.64087276, 0.63649386, 0.63226896, 0.63391172, 0.64603786, 0.6221930600000001, 0.62695118, 0.6369483800000001, 0.63106678, 0.63440436, 0.6315063399999999, 0.6287507399999999]	0.635713105	0.004551757000000101	amp	103	129	200	913	empirical_null	2.2444855692280616	0.030703571516577866
52	MDM4	[0.6305253, 0.63172618, 0.6350289800000001, 0.6316302399999999, 0.6367693400000001, 0.6378932, 0.62258158, 0.63063414, 0.6189067199999999, 0.62729072, 0.6200564399999999, 0.63570272, 0.6328028, 0.6153199600000001, 0.6452420999999999, 0.6405754400000001, 0.62831548, 0.63175584, 0.63629566, 0.6328418]	0.631094732	[0.58658142, 0.5949840599999999, 0.58804598, 0.57240846, 0.59659176, 0.58922938, 0.5832448400000001, 0.57301714, 0.57703562, 0.58516636, 0.57460084, 0.58051122, 0.56448792, 0.58958576, 0.57379848, 0.5666515, 0.58234268, 0.59089424, 0.6033468399999999, 0.62009104]	0.584630777	0.046463955	amp	35	44	181	938	empirical_null	13.771914152125099	2.3655514661943646e-16
16	MDM4	[0.6187894199999999, 0.6164094, 0.6081445, 0.61631232, 0.6214755799999999, 0.61946482, 0.6284902, 0.6196147399999999, 0.61369182, 0.61479872, 0.613601, 0.6140228799999999, 0.6174185400000001, 0.61473488, 0.61063902, 0.6216543400000001, 0.61543888, 0.61580354, 0.6088132199999999, 0.6210072600000001]	0.616516254	[0.60424876, 0.5919143200000001, 0.60849956, 0.60644138, 0.6114385, 0.61149366, 0.6162863000000001, 0.61695048, 0.60660686, 0.5983708, 0.59683364, 0.59174194, 0.6147607199999999, 0.58563276, 0.60757304, 0.61173774, 0.6051074599999999, 0.60571056, 0.6049418999999999, 0.60591514]	0.605110276	0.011405977999999983	amp	60	75	210	951	empirical_null	5.261559682536719	5.849398403357009e-06
